제목,링크,출처,날짜,설명
SMO254 Prices Decline Amid Nickel Price Volatility and Construction Sector Fluctuations in US,https://www.chemanalyst.com/NewsAndDeals/NewsDetails/smo254-prices-decline-amid-nickel-price-volatility-and-construction-sector-33866,1개월 전,날짜 없음,"Nickel is SMO254's most volatile raw material and its largest producer Indonesia reported its four-year lowest production capacity. Despite lower production,..."
Global Nickel Market Faces Uncertain Future as Indonesia Cuts Output,https://oilprice.com/Metals/Commodities/Global-Nickel-Market-Faces-Uncertain-Future-as-Indonesia-Cuts-Output.html,1개월 전,날짜 없음,"Indonesia's decision to cut nickel production quotas aims to stabilize falling nickel prices and address the global oversupply, but the long-term impact on..."
Nickel Price Forecast: Top Trends for Nickel in 2025,https://investingnews.com/daily/resource-investing/base-metals-investing/nickel-investing/nickel-forecast/,2025. 1. 9.,날짜 없음,"Even though the price of nickel surged in the first quarter of 2024, higher prices didn't last. By the end of the year, any gains the base metal had made were..."
Weighing the green cost: How nickel mining in Indonesia impacts forests and local communities,https://theconversation.com/weighing-the-green-cost-how-nickel-mining-in-indonesia-impacts-forests-and-local-communities-246259,1개월 전,날짜 없음,"Our research reveals that unsustainable nickel mining practices have increased the pollution and the frequency of mining-related disasters, such as landslides..."
Indonesia Plans To Tweak Nickel Quota To Balance Market,https://finimize.com/content/indonesia-plans-to-tweak-nickel-quota-to-balance-market,2025. 1. 10.,날짜 없음,A possible cut in nickel ore mining quota for 2025 aims to stabilize prices and ensure environmental compliance.
Abaxx reports first trade in new nickel sulphate futures contract,https://www.fow.com/insights/abaxx-reports-first-trade-in-new-nickel-sulphate-futures-contract,1개월 전,날짜 없음,"Abaxx Exchange completed its first nickel sulphate futures block trade on the first day of trading the contract, marking the nascent commodities market's first..."
Philippines: Nickel mining projects approved despite inadequate consultation and serious risks to communities’ health and environment,https://www.amnesty.org/en/latest/news/2025/01/philippines-nickel-mining-projects-approved-despite-inadequate-consultation-and-serious-risks-to-communities-health-and-environment/,2025. 1. 9.,날짜 없음,Indigenous Peoples and rural communities in the Philippines are being subjected to numerous human rights abuses amid a rapid expansion in the mining of nickel.
Nickel Sulphate Futures Now Live for Trading on Abaxx Exchange,https://www.globenewswire.com/news-release/2025/01/10/3007538/0/en/Nickel-Sulphate-Futures-Now-Live-for-Trading-on-Abaxx-Exchange.html,2025. 1. 10.,날짜 없음,Abaxx's physically-deliverable Nickel Sulphate futures contracts meet the growing demand for reliable price benchmarks in a rapidly transforming market.
Indonesia nickel output cuts may impact global supply by 35% warns Macquarie,https://www.mining-technology.com/news/indonesia-nickel-output-cuts-global-supply-35/,2025. 1. 10.,날짜 없음,Macquarie Group has warned that potential cuts in nickel production from Indonesian mines could result in the loss of over a third of global supply from the...
Nickel Forecast 2025: Can $66 Billion Investment Solve the Supply Gap?,https://carboncredits.com/nickel-forecast-2025-can-66-billion-investment-solve-the-supply-gap-aemc/,1개월 전,날짜 없음,"The nickel market experienced downward price pressure in 2024, but 2025 is expected to add more complexities. As demand for critical minerals intensifies..."
LME puts 2022 nickel crisis behind it as trading booms,https://www.reuters.com/markets/commodities/lme-puts-2022-nickel-crisis-behind-it-trading-booms-andy-home-2025-01-13/,1개월 전,날짜 없음,"The London Metal Exchange (LME) has now fully recovered from its near-death nickel crisis in 2022, with trading activity last year the strongest since 2015..."
How Indonesian Nickel Output Cuts Could Affect Global Markets - News and Statistics,https://www.indexbox.io/blog/indonesian-nickel-output-cuts-could-impact-global-supply-chain/,2025. 1. 9.,날짜 없음,"Discover how potential cuts in Indonesian nickel output could disrupt global supply chains and affect international prices, with key insights into market..."
Indonesia nearly has a monopoly on nickel. What next?,https://www.economist.com/asia/2025/01/09/indonesia-nearly-has-a-monopoly-on-nickel-what-next,2025. 1. 9.,날짜 없음,Indonesia dominates global nickel-mining and smelting. It produces nearly half the world's refined nickel and two-thirds of its mined nickel.
Anglo American Targets Deal for Brazil Nickel Mines in 1H 2025,https://www.bloomberg.com/news/articles/2025-01-16/anglo-american-targets-deal-for-brazil-nickel-mines-in-1h-2025,1개월 전,날짜 없음,Anglo American Plc's top boss in Brazil expects to sell its nickel assets in the country in the first half of 2025 as part of a massive restructuring...
India’s expansion plans to reshape Asia’s stainless steel and raw materials markets,https://www.fastmarkets.com/insights/indias-expansion-plans-to-reshape-asias-stainless-steel-and-raw-materials-markets/,2025. 1. 9.,날짜 없음,"India aims to expand the stainless steel capacity to 9.3-9.5 million tonnes by 2030, then to 12.5-12.7 million tonnes by 2040 and finally to 19-20 million..."
"Indonesia nickel move may cut global supply by 35%, Macquarie says",https://www.mining.com/web/indonesia-nickel-move-may-cut-global-supply-by-35-macquarie-says/,2025. 1. 9.,날짜 없음,"Indonesian mine output remains the key swing factor for prices, according to Macquarie."
Traxys and HNK Alpha Execute First Nickel Sulphate Futures,https://www.globenewswire.com/news-release/2025/01/13/3008366/0/en/Traxys-and-HNK-Alpha-Execute-First-Nickel-Sulphate-Futures-Block-Trade-on-Abaxx-Commodity-Futures-Exchange-and-Clearinghouse.html,1개월 전,날짜 없음,"TORONTO, Jan. 13, 2025 (GLOBE NEWSWIRE) -- Abaxx Technologies Inc. (CBOE CA:ABXX)(OTCQX:ABXXF) (“Abaxx” or the “Company”), a financial software and..."
Indonesia sets 2025 nickel ore mining quota at around 200 million tonnes,https://www.mining.com/web/indonesia-sets-2025-nickel-ore-mining-quota-at-around-200-million-tonnes/,2025. 1. 10.,날짜 없음,"Indonesia has set a quota of around 200 million metric tons for nickel ore mining this year, a senior mining ministry official said on Friday."
December Sees Decline in Monel Prices as Nickel and Copper Challenges Impact U.S. Market,https://www.chemanalyst.com/NewsAndDeals/NewsDetails/december-sees-decline-in-monel-prices-as-nickel-and-copper-challenges-impact-us-33778,2025. 1. 10.,날짜 없음,"In December, the Monel price trend in the USA showed signs of decline, reflecting the broader economic challenges impacting various metals."
ANALYSIS: Abaxx to complement nickel sulphate with lithium then gold,https://www.fow.com/insights/analysis-abaxx-to-complement-nickel-sulphate-with-lithium-then-gold,1개월 전,날짜 없음,"Abaxx Exchange has marked its entry into the metals market with the launch of nickel sulphate futures, arguing the new exchange's first metals contract is..."
LME's Remarkable Comeback: Nickel Trading Volumes Soar in 2024 - News and Statistics,https://www.indexbox.io/blog/lmes-record-nickel-trading-surge-recovering-from-the-2022-crisis/,1개월 전,날짜 없음,"Discover the London Metal Exchange's incredible recovery from the 2022 nickel crisis, achieving record trading volumes in 2024 and reigniting its role in..."
"[SMM Analysis] Year-End Review: ""Record Lows"" for Cobalt Sulphate",https://www.metal.com/en/newscontent/103132522,2025. 1. 9.,날짜 없음,"SMM Analysis: Year-End Review of ""Record-Low"" Cobalt Sulphate] The overall price of cobalt sulphate in 2024 is expected to decline, hitting record lows..."
Letter to the Shareholders of Power Nickel Inc.,https://www.prnewswire.com/news-releases/letter-to-the-shareholders-of-power-nickel-inc-302352836.html,1개월 전,날짜 없음,"PRNewswire/ - Dear Shareholders: As you know, the shareholders of Power Nickel Inc. (""Power Nickel"" or the ""Company"") held their Annual General and Special."
LME Is Concluding Process for Approving Hong Kong As Location for Metal Storage,https://nai500.com/blog/2025/01/lme-is-concluding-process-for-approving-hong-kong-as-location-for-metal-storage/,1개월 전,날짜 없음,"The London Metal Exchange (LME) is concluding its process approving Hong Kong as location for metal storage by 2025, according to Reuters."
Aluminum raw material bauxite: Germany’s dirty imports – Stainless Espresso,https://steelnews.biz/aluminum-raw-material-bauxite-germanys-dirty-imports/,1개월 전,날짜 없음,Bauxite imports: Germany likes to paint itself green and sees itself as a pioneer in sustainability and environmental protection.
Lundin Mining Announces Record Production Results for 2024 and Provides 2025 Guidance,http://lundinmining.com/news/lundin-mining-announces-record-production-results-123181/,1개월 전,날짜 없음,The Company achieved guidance on all metals 1 for the year and achieved record production levels for copper and zinc.
Why nickel prices could surge in 2025,https://www.australianresourcesandinvestment.com.au/2025/01/10/why-nickel-prices-could-surge-in-2025/,2025. 1. 10.,날짜 없음,"Why nickel prices could surge in 2025 ... Indonesia, the world's largest nickel supplier, is weighing up whether to remove 122 million tonnes of nickel production..."
EU sanctions against Russian aluminium more likely,https://steelnews.biz/eu-sanctions-against-russian-aluminium-more-likely/,1개월 전,날짜 없음,16 January 2025 - EU sanctions against Russian raw aluminium seem more likely in the 16th sanctions package to be adopted in February 2025.
Lme Nickel Inventory,https://www.indexbox.io/search/lme-nickel-inventory/,2025. 1. 9.,날짜 없음,"Explore the role of the London Metal Exchange in nickel trading, analyzing its inventory data's impact on global supply-demand dynamics, market health,..."
Canada Nickel Provides Corporate Update – Company Announcement,https://markets.ft.com/data/announce/detail?dockey=600-202501091700PR_NEWS_USPRX____TO92901-1,2025. 1. 9.,날짜 없음,"9, 2025 /PRNewswire/ - Canada Nickel Company Inc . (""Canada Nickel"" or the ""Company"") (TSXV: CNC) (OTCQX: CNIKF) today announced that it has extended the..."
Canada Wants G-7 Talks on Metals Pricing to Counter China’s Sway,https://www.bnnbloomberg.ca/investing/commodities/2025/01/15/canada-wants-g-7-talks-on-metals-pricing-to-counter-chinas-sway/,1개월 전,날짜 없음,"Canada wants its allies to explore a pricing floor for critical minerals to address what it views as market interference from China, the dominant supplier..."
Canadian Mineral Production,https://natural-resources.canada.ca/minerals-mining/mining-data-statistics-analysis/minerals-mining-publications/canadian-mineral-production,1개월 전,날짜 없음,"Canada's mining industry is the leading global producer of potash and is ranked among the top five producers of aluminum, cobalt, diamonds, fluorspar,..."
Vale share prices sinking to lowest rate in nine years,https://www.sudbury.com/local-news/vale-share-prices-sinking-to-lowest-rate-in-nine-years-10048915,2025. 1. 9.,날짜 없음,"The value of Vale shares have hit the lowest point since 2016 amid investor concerns over the price of iron ore and nickel, based on analysis from Citibank."
Nickel Asia in talks with Sumitomo to sell stake in Coral Bay Nickel,https://www.philstar.com/business/stock-commentary/2025/01/09/2412970/nickel-asia-talks-sumitomo-sell-stake-coral-bay-nickel,2025. 1. 9.,날짜 없음,"Nickel Asia [NIKL 3.29, up 2.5%; 34% avgVol] [link] is in talks with Sumitomo Metal Mining (SMM) to sell NIKL's 15.625% stake in Coral Bay Nickel Corp. (CBNC)."
Lithium Prices Forecast to Stabilize in 2025 as China Leads EV Market Surge - News and Statistics,https://www.indexbox.io/blog/lithium-prices-set-to-stabilize-in-2025-amid-mining-and-ev-market-developments/,1개월 전,날짜 없음,"Lithium prices are forecasted to stabilize in 2025 after enduring significant plunges over the previous two years, largely attributed to shuttered mining..."
