제목,링크,출처,날짜,설명
Lithium-ion Battery Market Size share Forecast 2030,https://www.sphericalinsights.com/reports/lithium-ion-battery-market,2023. 3. 22.,날짜 없음,"Global lithium-ion battery Market is expected To Grow from USD 65.9 Bn in 2021 to USD 273.8 Bn by 2030, at a CAGR of 19.3% during the forecast 2030."
JPMorgan Chase thought it had $1.3 million worth of nickel stored in a warehouse. A closer examination revealed bags of stones.,https://www.businessinsider.com/jpmorgans-nickel-bags-turned-out-to-filled-with-stones-2023-3,2023. 3. 20.,날짜 없음,The bank kept bags of stones in a Dutch warehouse thinking they were bags of nickel that would have been worth more than a million dollars.
JPMorgan Had Some Fake Nickel,https://www.bloomberg.com/opinion/articles/2023-03-21/jpmorgan-had-some-fake-nickel,2023. 3. 21.,날짜 없음,"If you buy some nickel from a nickel merchant, and she delivers it to you, and you open the box, and the box is full of rocks painted to look like nickel, you..."
I'm the optimistic type that hopes… we can make a change for ourselves: Nicolas Parrot,https://indonesiabusinesspost.com/2/ceo-leaders/im-the-optimistic-type-that-hopes-we-can-make-a-change-for-ourselves-nicolas-parrot,2023. 3. 20.,날짜 없음,Nicolas Parrot is the President Director at PT Bank BNP Paribas Indonesia and an Executive member of the Indonesia International Banks Association and board...
Potential expansion plan for Papua New Guinea’s Ramu nickel mine,https://www.businessadvantagepng.com/potential-expansion-plan-for-papua-new-guineas-ramu-nickel-mine/,2023. 3. 27.,날짜 없음,"With strong production numbers and promising drilling results, the Ramu nickel-cobalt mine in Papua New Guinea is heading for a bright future – and expansion..."
JPMorgan owned the LME 'nickel' that was actually bags of stones,https://m.economictimes.com/markets/commodities/news/jpmorgan-owned-the-lme-nickel-that-was-actually-bags-of-stones/articleshow/98855375.cms,2023. 3. 21.,날짜 없음,JPMorgan Chase & Co. owned the London Metal Exchange nickel contracts that turned out to be backed by bags of stones rather than metal.
JPMorgan is the unlucky owner of LME's fake nickel shipments,https://fortune.com/2023/03/21/jpmorgan-fake-nickel-london-metal-exchange-bag-of-rocks/,2023. 3. 21.,날짜 없음,"Before the weekend, reports suggested that several nickel shipments uncovered as fake by the London Metal Exchange were really bags of rocks."
JPMorgan bought $2m of fake nickel that were just bags of stones,https://www.afr.com/markets/commodities/jp-morgan-bought-2m-of-fake-nickel-that-was-actually-bags-of-stones-20230322-p5cu7x,2023. 3. 22.,날짜 없음,"JPMorgan owned London Metal Exchange nickel contracts that turned out to be backed by bags of stones rather than metal, according to people familiar with the..."
JPMorgan Chase’s nickel bags turn out to be full of stones: report,https://www.foxbusiness.com/markets/jpmorgan-chases-nickel-bags-stones-report,2023. 3. 20.,날짜 없음,The mix-up underscores the complexities of investing in a scandal-ridden industry subject to extreme price volatility and supply chain disruptions.
Wyloo Group makes $760m takeover bid for Mincor Resources,https://smallcaps.com.au/wyloo-group-makes-takeover-bid-mincor-resources/,2023. 3. 21.,날짜 없음,Billionaire Andrew Forrest's Wyloo Group has made a $760 million on-market takeover bid for the remaining shares in Mincor Resources (ASX: MCR) which it...
"JPMorgan Chase thought it had $1.3 million of nickel, but they were all bags of stones. It's happened before.",https://www.businessinsider.com/jpmorgan-bought-nickel-received-stones-not-new-commodities-warehouse-2023-3,2023. 3. 21.,날짜 없음,"JPMorgan Chase received a bag of stones instead of the nickel it ordered, in a surprising mix-up last week at a warehouse in Rotterdam, a Dutch port city."
"For Wiley Nickel, ‘never again,’ is a personal declaration",https://jewishinsider.com/2023/03/wiley-nickel-north-carolina-jewish-community-antisemitism/,2023. 3. 20.,날짜 없음,"In one of his first floor speeches as a House member early last month, Rep. Wiley Nickel, a freshman Democrat from North Carolina, took a moment to..."
Indian researchers unveil new way to make metal-oxide layers for solar cells,https://www.pv-magazine.com/2023/03/27/indian-researchers-unveil-new-way-to-make-metal-oxide-layers-for-solar-cells/,2023. 3. 27.,날짜 없음,"Researchers at IIT Mandi have developed high-quality, uniform thin films of nickel oxide on the silicon substrate using an aerosol-assisted chemical vapor..."
St. Mike's boys' hockey team brings home Ontario championship,https://www.stratfordbeaconherald.com/sports/local-sports/st-mikes-boys-hockey-team-brings-home-ontario-championship,2023. 3. 24.,날짜 없음,"Trailing 4-0 with less than six minutes left in regulation, the Warriors exploded for four goals in four-and-a-half minutes to force the extra period."
Auroch Minerals changes name to Future Battery Minerals to better reflect focus,https://mining.com.au/auroch-minerals-changes-name-to-future-battery-minerals-to-better-reflect-focus/,2023. 3. 27.,날짜 없음,"Auroch Minerals (ASX:AOU) has changed its name to Future Battery Minerals (ASX:FBM) with a new code 'FBM' on the Australian Securities Exchange (ASX),..."
Andrew Forrest sparks a merger and acquisition race for small miners,https://smallcaps.com.au/andrew-forrest-sparks-merger-acquisition-race-small-miners/,2023. 3. 22.,날짜 없음,Iron ore billionaire and green energy crusader Andrew Forrest has just fired the starter's gun on what's likely to be a wave of merger and acquisition (M&A)...
Mining M&A: The biggest deals of recent years,https://www.australianresourcesandinvestment.com.au/2023/03/24/mining-ma-the-biggest-deals-of-recent-years/,2023. 3. 24.,날짜 없음,"Mergers and acquisitions (M&A) continue to increase in volume and value. While gold companies continue to make up a large proportion of mining M&As,..."
Indonesia’s nickel edge yet to show up in its electric vehicles,https://ieefa.org/resources/indonesias-nickel-edge-yet-show-its-electric-vehicles,2023. 3. 30.,날짜 없음,Current EV push appears to ride on nickel-less battery instead.
China’s GEM plans precursor JV in South Korea in response to trade barriers,https://www.fastmarkets.com/insights/chinas-gem-plans-precursor-jv-in-south-korea/,2023. 3. 31.,날짜 없음,"Find out how GEM, China's battery material producer, has signed a memorandum of understanding with SK on and ECOPRO Materials to establish a joint venture..."
"LME to overhaul margins, introduce new nickel contract in market revamp",https://www.scmp.com/business/banking-finance/article/3215468/lme-overhaul-margins-introduce-new-nickel-contract-market-revamp,2023. 3. 30.,날짜 없음,"With its new “action plan”, the Hong Kong Exchanges and Clearing-owned bourse is seeking to rebuild investor confidence a year after chaos in nickel market."
LME announces trading process changes,https://www.recyclingtoday.com/news/lme-copper-aluminum-nickel-trading-pricing-new-2023-processes-limits/,2023. 4. 3.,날짜 없음,The changes are tied to March 2022 volatility in its nickel prices.
The rise and rise of Indonesian HPAL – can it continue?,https://www.woodmac.com/news/opinion/rise-of-indonesian-hpal/,2023. 4. 4.,날짜 없음,Chinese investment and know-how has accelerated high-pressure acid leach (HPAL) operations to extract nickel and cobalt in Indonesia. More HPAL is to follow...
Harita Nickel to list on IDX with IPO worth IDR 9.99 trillion,https://indonesiabusinesspost.com/1151/investment-and-risk/harita-nickel-to-list-on-idx-with-ipo-worth-idr-999-trillion,2023. 4. 4.,날짜 없음,"PT Trimegah Bangun Persada Tbk (NCKL), known as Harita Nickel, will be holding an initial public offering (IPO) and is projected to gather IDR 9.99..."
Ford in $4.5 bln deal for EV battery materials plant,https://www.reuters.com/business/autos-transportation/ford-signs-45-bln-investment-deal-with-vale-indonesia-huayou-ev-battery-material-2023-03-30/,2023. 3. 30.,날짜 없음,U.S. carmaker Ford has joined PT Vale Indonesia and China's Zhejiang Huayou Cobalt's as their new partner in a $4.5 billion nickel processing plant in...
Jindal Stainless acquires 49% stake in Indonesia-based nickel pig iron company,https://www.maritimegateway.com/jindal-stainless-acquires-49-stake-in-indonesia-based-nickel-pig-iron-company/,2023. 3. 29.,날짜 없음,"Jindal will invest in, development, construction and operation of a Nickel Pig Iron smelter facility located in an industrial park in Halmahera Islands,..."
PT Vale Indonesia and Huayou Sign Nickel Agreement with Ford Motor Co. Supporting Growth of the Global Sustainable EV Industry,https://vale.com/w/pt-sustainable-ev-industry,2023. 3. 30.,날짜 없음,"Jakarta – March 30, 2023 – PT Vale Indonesia Tbk and China's Zhejiang Huayou Cobalt Co. today announced an agreement with global automaker Ford Motor Co.,..."
Nickel Buyers On Edge As Another LME Scandal Unfolds,https://oilprice.com/Metals/Commodities/Nickel-Buyers-On-Edge-As-Another-LME-Scandal-Unfolds.html,2023. 3. 31.,날짜 없음,"A fraudulent nickel shipment was discovered from Access World's Rotterdam warehouse. Trafigura, Mercuria Energy Group and Stratton Metals are some companies..."
Merdeka Battery Materials puts $1.28bn price on nickel smelter plan,https://asia.nikkei.com/Business/Markets/IPO/Merdeka-Battery-Materials-puts-1.28bn-price-on-nickel-smelter-plan,2023. 3. 30.,날짜 없음,Indonesia's Merdeka Battery Materials plans to use IPO proceeds to partially fund a new nickel smelter amid increasing demand for the metal in electric vehicle...
Jindal Stainless buys 49% stake in Indonesia-based nickel pig iron company,https://www.indiablooms.com/finance/jindal-stainless-buys-49-stake-in-indonesia-based-nickel-pig-iron-company/details,2023. 3. 30.,날짜 없음,Mumbai: Jindal Stainless Ltd (JSL) has entered into a collaboration agreement (Collaboration Agreement) with New Yaking Pte. Ltd. in Indonesia to ensure the...
Ford Partners With Indonesian Firms For $4.5B Plant To Make Cheaper Battery Materials,https://www.carscoops.com/2023/03/ford-partners-with-indonesian-firms-for-4-5b-plant-to-make-cheaper-battery-materials/,2023. 3. 30.,날짜 없음,The Indonesian processing plant will provide Ford with a low-cost form of nickel for its EV batteries.
"Jindal Stainless to invest Rs 1,200 cr in nickel pig iron JV in Indonesia",https://www.business-standard.com/companies/news/jindal-stainless-to-invest-rs-1200-cr-in-indonesian-nickel-smelter-project-123032800977_1.html,2023. 3. 28.,날짜 없음,JSL says it is the first strategic partnership by an Indian company for securing a stake in a nickel reserve abroad.
SPC Nickel Announces Strategic Consolidation of the Highly Prospective Muskox Nickel-Copper-Platinum Group Metal Property in Nunavut,https://www.newswire.ca/news-releases/spc-nickel-announces-strategic-consolidation-of-the-highly-prospective-muskox-nickel-copper-platinum-group-metal-property-in-nunavut-839675808.html,2023. 3. 28.,날짜 없음,"CNW/ - SPC Nickel Corp. (TSX-V: SPC) (""SPC Nickel"") is pleased to announce that it has entered into an option agreement (the ""Option Agreement"") with..."
“Add value by maximising efficiency”: Saft on batteries in oil and gas,https://www.offshore-technology.com/interviews/saft-batteries-oil-gas/,2023. 3. 30.,날짜 없음,JP Casey speaks to David Hood of Saft about how oil and gas companies can use batteries to improve efficacy and environmental performance.
Ford partners with Vale and Huayou on $4.5bn nickel plant in Indonesia,https://www.mining-technology.com/news/ford-vale-nickel-indonesia/,2023. 3. 31.,날짜 없음,US automaker Ford Motor has agreed to join PT Vale Indonesia and China's Zhejiang Huayou Cobalt for the development of the $4.5bn nickel processing plant in...
"Ford signs nickel smelter deal with Vale Indonesia, Huayou",https://asia.nikkei.com/Business/Automobiles/Ford-signs-nickel-smelter-deal-with-Vale-Indonesia-Huayou,2023. 3. 31.,날짜 없음,Ford Motor has signed a definitive agreement with the Indonesian unit of Brazilian mining giant Vale and Chinese battery materials producer Zhejiang Huayou...
